source_id,source_type,video_id,parent_id,is_reply,author,text,like_count,public,clean_text,entities,sentiment_score,sentiment,keywords,chunk_index,start_time,noun_phrases
UgxKRt_pVXRRY_Ex4EF4AaABAg,comment,V0wtNI-rzSg,,False,@kodfish1985,All byd do it... Evs are dirt. No1 wants them,0.0,True,All byd do it... Evs are dirt. No1 wants them,[],-0.34,Negative,['byd'],,,
Ugwk21VyOMgxf6Gm6IR4AaABAg,comment,V0wtNI-rzSg,,False,@seanoreilly9722,amzing car just had my byd seal excellence delivered. it is amazing and the speed wow,2.0,True,amzing car just had my byd seal excellence delivered. it is amazing and the speed wow,[],0.9136,Positive,"['byd seal', 'wow', 'seal', 'just', 'car']",,,
UgyScoL1Wfa-3oZjN0h4AaABAg,comment,V0wtNI-rzSg,,False,@thearousedeunuch,"The Fisker Ocean also did this, as do a variety of Chinese cars, if memory serves me right.",0.0,True,"The Fisker Ocean also did this, as do a variety of Chinese cars, if memory serves me right.","['The Fisker Ocean', 'Chinese']",0.0,Neutral,"['fisker ocean', 'right', 'ocean', 'fisker', 'cars']",,,
Ugxh5sW6YFk_CN_8gUB4AaABAg,comment,V0wtNI-rzSg,,False,@eire-81,Don't stay in portrait when using apple play when driving do pointless,0.0,True,Don't stay in portrait when using apple play when driving do pointless,[],0.34,Positive,"['driving', 'pointless', 'apple', 'using', 'don']",,,
UgxbvE38WD8MOko4ENZ4AaABAg,comment,V0wtNI-rzSg,,False,@timandre7451,Chinese landfill crap,0.0,True,Chinese landfill crap,['Chinese'],-0.3818,Negative,"['crap', 'chinese']",,,
UgzFq0AJkZkVoPuQChl4AaABAg,comment,V0wtNI-rzSg,,False,@walterpoiss7854,A useless function,0.0,True,A useless function,[],-0.4215,Negative,"['function', 'useless']",,,
UgznMb0CtC0KPBrDzkp4AaABAg,comment,V0wtNI-rzSg,,False,@davidcampbell5168,The dolphin does it as well,0.0,True,The dolphin does it as well,[],0.2732,Positive,['does'],,,
UgyeY1n5sr618VkqDsN4AaABAg,comment,V0wtNI-rzSg,,False,@nikothesealbomber,ngl I might prefer byd over tesla,0.0,True,ngl I might prefer byd over tesla,[],0.0,Neutral,"['tesla', 'byd']",,,
Ugxue5fIdDdhkK_Uakp4AaABAg,comment,V0wtNI-rzSg,,False,@Viking8888,Just wait until everything starts breaking down with this thing. 50k is just the tip of the iceberg.,0.0,True,Just wait until everything starts breaking down with this thing. 50k is just the tip of the iceberg.,[],0.0,Neutral,"['just', '50k', 'wait', 'thing']",,,
UgzMMqaD9lD6Ymq5cHp4AaABAg,comment,V0wtNI-rzSg,,False,@30characterhandlemaximumlength,"No way, id press that 7 times during a red light",0.0,True,"No way, id press that 7 times during a red light",[],-0.296,Negative,"['light', 'way']",,,
Ugxiyj_PVEP0fK76PZB4AaABAg,comment,V0wtNI-rzSg,,False,@SirHackaL0t.,"Absolutely useless feature.
Connect your phone and it reverts to landscape as neither CarPlay or auto supports portrait mode",0.0,True,Absolutely useless feature. Connect your phone and it reverts to landscape as neither CarPlay or auto supports portrait mode,['CarPlay'],-0.1513,Negative,"['auto', 'carplay', 'portrait mode', 'mode', 'useless']",,,
UgxbFcsVyuIXbl5iaf14AaABAg,comment,V0wtNI-rzSg,,False,@tidosuk5117,"I'd turn that screen twice, to portrait then back to landscape and never move it again 😂",1.0,True,"I'd turn that screen twice, to portrait then back to landscape and never move it again 😂",[],0.4404,Positive,"['turn', 'landscape', 'portrait', 'screen']",,,
UgyOIes7UoxR3hEoXf14AaABAg,comment,V0wtNI-rzSg,,False,@jadenjohnson2247,Coming yo Canada. I can't wait.,0.0,True,Coming yo Canada. I can't wait.,['Coming yo Canada'],0.0,Neutral,['wait'],,,
UgyJ2HxGnJPosiqOK2R4AaABAg,comment,V0wtNI-rzSg,,False,@goracks69,"I just watched a long term review of this car by Electrifyingcom. After living with this car as her dd for 6 months she said of this screen that you’ll probably turn the screen to portrait, say ‘wow, that’s really cool,” turn it back to landscape, and never touch it again, like the reviewer did herself.",0.0,True,"I just watched a long term review of this car by Electrifyingcom. After living with this car as her dd for 6 months she said of this screen that you’ll probably turn the screen to portrait, say ‘wow, that’s really cool,” turn it back to landscape, and never touch it again, like the reviewer did herself.",['Electrifyingcom'],0.3612,Positive,"['turn', 'screen', 'car', 'wow', 'long']",,,
UgwzYEJkC3zzHhYjw_l4AaABAg,comment,V0wtNI-rzSg,,False,@yaminemokhtari9188,"be careful, you could end up upside down on the highway !",0.0,True,"be careful, you could end up upside down on the highway !",[],0.2244,Positive,[],,,
UgwSFHd3kMvnqzvuHiN4AaABAg,comment,V0wtNI-rzSg,,False,@shhs6127,FISKER OCEAN ! Have same thing..   long time ago..         I like it..  👍,0.0,True,FISKER OCEAN ! Have same thing.. long time ago.. I like it.. 👍,[],0.4199,Positive,"['fisker ocean', 'ocean', 'ago', 'fisker', 'time']",,,
UgxgQFt_WJ4-ehiKNrd4AaABAg,comment,V0wtNI-rzSg,,False,@pauloliveira1976,"This is one of my must haves when puchasing a new car 🙄 
Rubbish!",0.0,True,This is one of my must haves when puchasing a new car 🙄 Rubbish!,[],0.0,Neutral,"['new', 'car']",,,
UgzzT13x_e5AmVxtwb54AaABAg,comment,V0wtNI-rzSg,,False,@mark902,don't park it next to the focus! what about when it explodes? because of how it's a tofu dreg electric car? protect the focus!,0.0,True,don't park it next to the focus! what about when it explodes? because of how it's a tofu dreg electric car? protect the focus!,[],0.549,Positive,"['electric', 'don', 'car']",,,
UgzukvXTthJ3KRwHkpF4AaABAg,comment,V0wtNI-rzSg,,False,@Col-Heem,Theses are everywhere in Thailand,0.0,True,Theses are everywhere in Thailand,['Thailand'],0.0,Neutral,[],,,
UgxX3CbAuAgfiKKi8Ap4AaABAg,comment,V0wtNI-rzSg,,False,@voongnz,"I wish teslas had Apple CarPlay and android auto, and also wish they had V2L. It’s so handy.",0.0,True,"I wish teslas had Apple CarPlay and android auto, and also wish they had V2L. It’s so handy.",['Apple CarPlay'],0.6597,Positive,"['android auto', 'apple', 'auto', 'android', 'carplay']",,,
UgwZoxG52WzOttejikh4AaABAg,comment,V0wtNI-rzSg,,False,@riccaregio,I am pretty sure I have seen many Chinese EVs with this function,0.0,True,I am pretty sure I have seen many Chinese EVs with this function,['Chinese'],0.6705,Positive,"['sure', 'pretty', 'function', 'chinese']",,,
UgwA81Z10z6a-TH2gwR4AaABAg,comment,V0wtNI-rzSg,,False,@peterko8871,Are you left-handed or why do you touch the tablet on the left side :D,0.0,True,Are you left-handed or why do you touch the tablet on the left side :D,[],0.6166,Positive,"['left', 'tablet']",,,
UgyTS0S-J18kAMr47eR4AaABAg,comment,V0wtNI-rzSg,,False,@richardmartinez4950,We have that in Mexico a while ago but you wanna keep supporting tromp 😂😂😂😂😂😂😂😂😂,0.0,True,We have that in Mexico a while ago but you wanna keep supporting tromp 😂😂😂😂😂😂😂😂😂,['Mexico'],0.9909,Positive,['ago'],,,
UgzfCcipLTQioTBF-t54AaABAg,comment,V0wtNI-rzSg,,False,@aranu157,did shmee buy the seal?,0.0,True,did shmee buy the seal?,[],0.0,Neutral,"['did', 'buy', 'seal']",,,
Ugw95VVyclFxfOx2vN54AaABAg,comment,V0wtNI-rzSg,,False,@90sDiesels,Yes but the fact that you’re forgetting is they are still sh💩t,0.0,True,Yes but the fact that you’re forgetting is they are still sh💩t,[],0.2144,Positive,[],,,
Ugw95VVyclFxfOx2vN54AaABAg.AS7UFd9FOyeAS8BjwL2zVX,comment,V0wtNI-rzSg,Ugw95VVyclFxfOx2vN54AaABAg,True,@benxie5624,why? you own one?,0.0,True,why? you own one?,[],0.0,Neutral,[],,,
Ugw95VVyclFxfOx2vN54AaABAg.AS7UFd9FOyeAS8Csa0xq_1,comment,V0wtNI-rzSg,Ugw95VVyclFxfOx2vN54AaABAg,True,@90sDiesels,"@benxie5624no I know the service manager at the local dealership and the other side of said dealership does byd and even he says the build quality is horrendous and they are always coming back, so if they are like that when they are new what are they going to be like when they get some age about them",1.0,True,"I know the service manager at the local dealership and the other side of said dealership does byd and even he says the build quality is horrendous and they are always coming back, so if they are like that when they are new what are they going to be like when they get some age about them",[],0.0516,Positive,"['like', 'going', 'build', 'new', 'service']",,,
UgwUBymK7qbmJoktx894AaABAg,comment,V0wtNI-rzSg,,False,@ronburgandy1475,Wait UK pays $50k pounds for a seal?,0.0,True,Wait UK pays $50k pounds for a seal?,[],0.0,Neutral,"['50k', 'uk', 'wait', 'seal']",,,
Ugy3ZJpjHFwmfONbyRF4AaABAg,comment,V0wtNI-rzSg,,False,@drippyyello7413,Damn they allow have dat car in London but not in USA 😭,0.0,True,Damn they allow have dat car in London but not in USA 😭,"['London', 'USA']",-0.6757,Negative,['car'],,,
UgyPQdfDkurGvhyL0rV4AaABAg,comment,V0wtNI-rzSg,,False,@burnzey1785,Had the seal for 2 years. The rotating screens only purpose is portrait GPS which isnt even that big of a deal and doesnt work with any other apps.,0.0,True,Had the seal for 2 years. The rotating screens only purpose is portrait GPS which isnt even that big of a deal and doesnt work with any other apps.,[],0.0,Neutral,"['rotating screens', 'apps', 'work', 'rotating', 'screens']",,,
UgwyOoxqIe6_joHaCN94AaABAg,comment,V0wtNI-rzSg,,False,@evoiiiwest4290,The interior looks like something you buy from TEMU 😂,0.0,True,The interior looks like something you buy from TEMU 😂,['TEMU'],0.6597,Positive,"['interior', 'looks', 'buy', 'like']",,,
UgzLw50h_K16iIHOQip4AaABAg,comment,V0wtNI-rzSg,,False,@mijbril8330,"Every time someone new gets into my Seal for the first time, i show them this party trick, then I put it back to landscape & forget that it can go portrait. I also show them the acceleration of the Performance, that is more than just a party trick....",0.0,True,"Every time someone new gets into my Seal for the first time, i show them this party trick, then I put it back to landscape & forget that it can go portrait. I also show them the acceleration of the Performance, that is more than just a party trick....",[],0.5461,Positive,"['time', 'new', 'seal', 'landscape', 'portrait']",,,
UgxoFPUGgpGVH45qk994AaABAg,comment,V0wtNI-rzSg,,False,@raoullaskin9083,nothing innovative about this. this is just stupid rage bait.,0.0,True,nothing innovative about this. this is just stupid rage bait.,[],-0.8558,Negative,"['innovative', 'stupid', 'just']",,,
UgwR8a1mEdYnwTDhSrV4AaABAg,comment,V0wtNI-rzSg,,False,@arronklein2122,What they don't tell you is if your using android auto / apple carplay you can't have it in portrait mode it reverts back to landscape automatically . . .,0.0,True,What they don't tell you is if your using android auto / apple carplay you can't have it in portrait mode it reverts back to landscape automatically . . .,[],0.0,Neutral,"['android auto', 'apple', 'auto', 'android', 'using']",,,
UgwFER-gf8yYqrE-fXh4AaABAg,comment,V0wtNI-rzSg,,False,@notcooll,In uh va tive,0.0,True,In uh va tive,[],0.0,Neutral,[],,,
Ugyl22VBoEbUTRY5UWZ4AaABAg,comment,V0wtNI-rzSg,,False,@Philg-z5r,Shame that they don't do a screen that disappears completely.  They are so intrusive and distract from the driving experience.,0.0,True,Shame that they don't do a screen that disappears completely. They are so intrusive and distract from the driving experience.,[],-0.7884,Negative,"['driving', 'completely', 'don', 'screen']",,,
UgyQixLzZqkG2rXexF54AaABAg,comment,V0wtNI-rzSg,,False,@paul28177,i was expecting something really exciting except this is something on virtually all the BYD cars and has been around for several years now.,0.0,True,i was expecting something really exciting except this is something on virtually all the BYD cars and has been around for several years now.,['BYD'],0.5413,Positive,"['years', 'really', 'cars', 'byd']",,,
Ugy7ynplsTrVy3seOrR4AaABAg,comment,V0wtNI-rzSg,,False,@Atkins84,"Here’s an idea, don’t buy one, don’t fund an enemy state anymore",0.0,True,"Here’s an idea, don’t buy one, don’t fund an enemy state anymore",[],-0.5423,Negative,"['don', 'buy']",,,
Ugx0bUNalPwBUtXlpUp4AaABAg,comment,V0wtNI-rzSg,,False,@WayneTulip-r2x,Beautiful car! 🚗,0.0,True,Beautiful car! 🚗,[],0.636,Positive,['car'],,,
UgyLWvLZC7DXhbyiDMF4AaABAg,comment,V0wtNI-rzSg,,False,@aficio698,"Nonsense!
This has been a feature for years.",0.0,True,Nonsense! This has been a feature for years.,[],-0.4574,Negative,"['years', 'feature']",,,
Ugz74eRhD6fN8A7vS9t4AaABAg,comment,V0wtNI-rzSg,,False,@RogueBrit,Fisker Ocean did it....,0.0,True,Fisker Ocean did it....,['Fisker Ocean'],0.0,Neutral,"['fisker ocean', 'ocean', 'fisker', 'did']",,,
UgygjFXo6z_gwOve4_t4AaABAg,comment,V0wtNI-rzSg,,False,@RogerKnight5,"I have Seal in UK - It's like a DRUNK DRIVER - on cruise control, it goes too far left then corrects too much left then goes too much right - NOT SAFE. Phantom Braking - almost stopped in the middle of a motorway - 60mph - 20mphn for no reason - no obstruction.",0.0,True,"I have Seal in UK - It's like a DRUNK DRIVER - on cruise control, it goes too far left then corrects too much left then goes too much right - NOT SAFE. Phantom Braking - almost stopped in the middle of a motorway - 60mph - 20mphn for no reason - no obstruction.","['DRUNK', 'DRIVER', 'Phantom Braking']",-0.8219,Negative,"['left', 'reason', 'driver', 'uk', 'right']",,,
Ugw6iJRQpJbLoJKN1fx4AaABAg,comment,V0wtNI-rzSg,,False,@RobertLund-d7d,""" under 50 k "" he throws away. For a glorified hairdryer on wheels ! 😂😂😂.no thanks.",0.0,True,""" under 50 k "" he throws away. For a glorified hairdryer on wheels ! 😂😂😂.no thanks.",[],0.8858,Positive,['wheels'],,,
UgzgqSnTHt60xzhTX2R4AaABAg,comment,V0wtNI-rzSg,,False,@marklola12,All their cars have this even their cheap cars lol,0.0,True,All their cars have this even their cheap cars lol,[],0.4215,Positive,"['cars', 'lol']",,,
UgyTItiI1A6Jxlcdie54AaABAg,comment,V0wtNI-rzSg,,False,@xusiaxod6255,Milk float ipad on wheels crap. Good luck when it goes nuclear..,0.0,True,Milk float ipad on wheels crap. Good luck when it goes nuclear..,[],0.5106,Positive,"['wheels', 'crap']",,,
Ugy0U-2hki2gKSJMzbJ4AaABAg,comment,V0wtNI-rzSg,,False,@devikaray8668,That legend bmw m3gtr ut there right,1.0,True,That legend bmw m3gtr ut there right,['bmw m3gtr'],0.0,Neutral,['right'],,,
Ugxz0NM9l6e_w4UagFV4AaABAg,comment,V0wtNI-rzSg,,False,@devikaray8668,Bro anyone noticed that sf90,0.0,True,Bro anyone noticed that sf90,['sf90'],0.0,Neutral,[],,,
UgyI4Ee_2m3zhZJN10t4AaABAg,comment,V0wtNI-rzSg,,False,@Aliquam620,what about fisher ocean?,0.0,True,what about fisher ocean?,[],0.0,Neutral,['ocean'],,,
UgyxZ43Te1xET3-HpnV4AaABAg,comment,V0wtNI-rzSg,,False,@DoubleHitRugby,Those screens are so fucking stupid,0.0,True,Those screens are so fucking stupid,[],-0.6087,Negative,"['stupid', 'screens']",,,
Ugxi3VHuqurADCeCQWx4AaABAg,comment,V0wtNI-rzSg,,False,@BobBenz55,😂😂😂😂 sure you can’t get a bigger screen in that 😂😂😂😂,0.0,True,😂😂😂😂 sure you can’t get a bigger screen in that 😂😂😂😂,[],0.9735,Positive,"['sure', 'screen']",,,
UgxwCyrQWeHCqHxEh7R4AaABAg,comment,V0wtNI-rzSg,,False,@peanuts-n2e,"just bought one, but in my country we drive on the left, it's strange seeing my seal mirrored 😂",0.0,True,"just bought one, but in my country we drive on the left, it's strange seeing my seal mirrored 😂",[],0.3919,Positive,"['left', 'seal', 'just']",,,
UgyffwGiaOkiKj02WMp4AaABAg,comment,V0wtNI-rzSg,,False,@theohim9155,Wonder when this screen crap will fade out from cars ...,0.0,True,Wonder when this screen crap will fade out from cars ...,[],-0.3818,Negative,"['cars', 'crap', 'screen']",,,
Y8yTY_7w3KA_t_0,transcript,Y8yTY_7w3KA,,,,"Tesla is the biggest EV manufacturer, BYD says, hold my beer, we're taking over, and they're also coming here to Europe, to Germany, for example, also with the BYD Seal. This is a competitor to the Tesla Model 3, and we're going to find out, can it succeed on the toughest automotive market in the world with the highest expectation of the customers? We'll tell you all about it here with Thomas at Autogefühl in 4K, full screen, full length. Let's go with the full review of the BYD Seal. In the front, we see a very fluent look and, indeed, the CD value is also really low, 0.219, so comparable also to the Tesla Model 3, indeed. Very beautiful, by the way in the lower part here with the lights. You can even better see it in the shadow in our basement garage here. That's pretty cool. So, overall, a very, very sneak look. Towards the side, 19-inch wheels, and the good thing is, also similar to Tesla, you do not have to configure this car a lot. There's a base version with rear-wheel drive, and there's an optional all-wheel",,,,"['Tesla', 'BYD', 'Europe', 'Germany', 'Model 3', 'Thomas']",,,,0.0,0.1,"['Tesla', 'EV manufacturer', 'BYD', 'beer', 'Europe', 'Germany', 'example', 'the BYD Seal', 'a competitor', 'the Tesla Model', 'automotive market', 'the world', 'expectation', 'the customers', 'Thomas', 'Autogefühl', 'full screen', 'full length', 'the full review', 'the front', 'fluent look', 'the CD value', 'the way', 'part', 'the lights', 'the shadow', 'basement garage', 'pretty cool', 'sneak look', 'the side', '19-inch wheels', 'the good thing', 'this car', 'a lot', 'a base version', 'rear-wheel drive', 'an optional all-wheel']"
Y8yTY_7w3KA_t_1,transcript,Y8yTY_7w3KA,,,,"drive version called Excellence, there's also one we can see here, that also adds variable frequency damping, so it acts accordingly to what it finds on the ground, basically, so the suspension is a little bit more sophisticated. Yeah, and that's it. And then you can maybe just choose the color and you're done. Turning indicators here in the front replace this part here and when it's a little bit darker here we can even better see this lower part which is really beautiful. Do you want to play? This one definitely sounds like a horror movie, right? This standard BYD sound. Hello there. 4 meters 80 or 189 inches is the length here of the BYD Seal, and the interesting thing is that the",,,,"['Excellence', 'BYD']",,,,1.0,62.7,"['drive version', 'Excellence', 'variable frequency damping', 'the ground', 'the suspension', 'a little bit', 'the color', 'indicators', 'this part', 'a little bit darker', 'see', 'part', 'a horror movie', 'This standard BYD sound', 'Hello', 'meters', 'inches', 'the length', 'the BYD Seal', 'the interesting thing']"
Y8yTY_7w3KA_t_2,transcript,Y8yTY_7w3KA,,,,"battery, 82.5 kilowatt hours net, and it's an LFP battery that is also cobalt free, for example. So, the pros is they use less of these rare materials and so on, and it's also better in the durability. However, the one disadvantage is that the fast charging is a little bit slower, so we can expect, although it has a 150 kilowatt DC peak, it does take most of the time more than 40 minutes. There, for example, the Tesla Model 3 is quicker in fast charging. They indeed have a very sporty design and also this very cool light signature all the way around and then also these individual dots inside. The rear-wheel drive version is at 5.9 seconds in the acceleration figure, all-wheel drive here, so one electric motor per axle at 3.8, that's why it also says here at the exterior. And the turning indicators here in the rear have this cascading effect. Of course, they use a purpose-built EV platform, so one of the special things here is that the lower part of the vehicle is being also stabilized by the battery",,,,"['LFP', 'Model 3']",,,,2.0,125.5,"['battery', 'kilowatt hours', 'an LFP battery', 'example', 'the pros', 'these rare materials', 'the durability', 'disadvantage', 'the fast charging', 'a little bit', 'kilowatt DC peak', 'the time', 'minutes', 'the Tesla Model', 'fast charging', 'sporty design', 'cool light signature', 'the way', 'these individual dots', 'The rear-wheel drive version', 'seconds', 'the acceleration figure', 'all-wheel drive', 'electric motor', 'axle', 'the exterior', 'the turning indicators', 'the rear', 'this cascading effect', 'course', 'a purpose-built EV platform', 'the special things', 'part', 'the vehicle', 'the battery']"
Y8yTY_7w3KA_t_3,transcript,Y8yTY_7w3KA,,,,"housing itself, and that is actually something that is really interesting and adds to the stability of the whole vehicle, to the torsional rigidity, as we say. Then, under the hood here, is there a frunk? Yes, there is here, and actually quite substantial. And, for example, house a charging cable. This is the key fob. That one doesn't look that good, but you can also use a key card or your smartphone, but it's still good to have one, definitely. Then, the flush door handles come out, door closing sound. This one is actually very solid indeed. And also solid as for the materials here, soft touch leatherette, microfiber insert, it also looks quite fancy how they integrated the door opener, window lever controls for also classic controlling so to speak and also really soft for your elbows, hard pack just at the lower part. And then, this interior here looks indeed quite sporty already from that steering wheel and real buttons at the steering wheel here, for example, the cruise control, right side for the volume, but also some multifunctional controls,",,,,[],,,,3.0,190.7,"['housing', 'something', 'the stability', 'the whole vehicle', 'the torsional rigidity', 'the hood', 'a frunk', 'example', 'house', 'cable', 'the key fob', 'That one', 'a key card', 'smartphone', 'the flush door handles', 'door closing sound', 'the materials', 'soft touch leatherette', 'microfiber insert', 'the door opener', 'window lever controls', 'elbows', 'hard pack', 'part', 'this interior', 'quite sporty', 'wheel', 'real buttons', 'the cruise control', 'right side', 'the volume', 'some multifunctional controls']"
Y8yTY_7w3KA_t_4,transcript,Y8yTY_7w3KA,,,,"and we can see it has digital instruments, yes, here more microfiber inserts. And then, these seats here, so BYD in Europe and Germany has assured me that all the seats here, in Europe at least, they're all vegan, so all animal-free (WRONG! It's animal skin) No matter which trim you pick, and the steering wheel itself, and, well, it looks cool with this quilting here, and the quality of the materials also makes a very good first impression. Interestingly, as well, this integrated head restraint and also has this sporty hold. And headroom here, still a lot of left with 1.89 or 6'2"", and especially in comparison to the Tesla Model 3 or the NIO ET5, where my head is kind of like here and the front ceiling almost begins, you know, like here, here's a lot more room over my head, so definitely better suitable for tall drivers. Interior cockpit overview, first of all, steering wheel, manual, it goes in and out, up and down, smooth process. Then you can see these 10.25 digital instruments, I'm really glad we",,,,"['BYD', 'Europe', 'Germany']",,,,4.0,253.4,"['digital instruments', 'microfiber inserts', 'these seats', 'BYD', 'Europe', 'Germany', 'the seats', 'animal skin', 'No matter', 'the steering wheel', 'the quality', 'the materials', 'good first impression', 'head restraint', 'this sporty hold', 'headroom', 'a lot', 'comparison', 'the Tesla Model', 'the NIO ET5', 'head', 'kind', 'the front ceiling', 'room', 'tall drivers', 'Interior cockpit overview', 'wheel', 'smooth process']"
Y8yTY_7w3KA_t_5,transcript,Y8yTY_7w3KA,,,,"have them, that's a pro in comparison to the Tesla Model 3. Then 15.6-inch screen, you either have it here horizontally for, you know, charging stop and watch a movie or something, or, you can also tilt it like this, go down here with this button right there. And this is, for example, more helpful than for the navigation, you know, because when you're navigating, you're always looking kind of like, you know, where you're going upward. Of course, it also works with navigation in a horizontal way, but that's a pretty fancy feature, isn't it? And, you also get a proper head-up display. Digital instruments, speed on the left side, right side, recuperation, and so on. And then, when you switch the driving modes, it's also displayed then right here. Infotainment system, first of all, it's super quick, so the hardware behind it is really good. Then, these are then the vehicle settings, where you can individualize everything, also from the driving settings, like how you want your speed back there from the steering wheel, for example.",,,,"['Model 3', 'Digital']",,,,5.0,316.2,"['comparison', 'the Tesla Model', '15.6-inch screen', 'stop', 'a movie', 'something', 'this button', 'example', 'the navigation', 'kind', 'course', 'navigation', 'a horizontal way', 'a pretty fancy feature', 'a proper head-up display', 'Digital instruments', 'speed', 'the left side', 'right side', 'recuperation', 'the driving modes', 'Infotainment system', 'super quick', 'the hardware', 'the vehicle settings', 'everything', 'the driving settings', 'wheel']"
Y8yTY_7w3KA_t_6,transcript,Y8yTY_7w3KA,,,,"And, also important, they do offer Apple CarPlay and Android Auto, and that is a really large integration right there. So, kind of impressed by that. And, once again, in the close-up, how we can turn the screen, and, I mean, that also goes decently quickly. I'm not sure. In that way, of course, it fits better to the cockpit. Climate controls here in the lower part, but you can also control it, actually, at the steering wheel. I can select here the vent strength with rolling the jog wheel or go to the temperature. And do the same. It's a good solution. Two inductive charging pads, however, they are not cooled in the center console with the shifting lever or start-stop button. Here, you can still manually control the volume, and this is where you put in the different driving modes. This is where you put your NFC card when you start the vehicle just with a key card. You don't have to lay it down here. You can put it away then again. Well, solidly built, armrest, and more space underneath.",,,,"['Apple CarPlay', 'Android Auto', 'NFC']",,,,6.0,378.1,"['Apple CarPlay', 'Android Auto', 'large integration', 'kind', 'the close-up', 'the screen', 'that way', 'course', 'the cockpit', 'Climate', 'part', 'wheel', 'the vent strength', 'the jog wheel', 'the temperature', 'a good solution', 'pads', 'the center console', 'lever', 'start-stop button', 'the volume', 'the different driving modes', 'NFC card', 'the vehicle', 'a key card', 'space underneath']"
Y8yTY_7w3KA_t_7,transcript,Y8yTY_7w3KA,,,,"Inside of the rear doors, also the nice microfiber insert, high-grade leatherette, soft touch on the top part, also built quality-wise, just hard pack here in the lower part, looks actually quite nice, and also these floor mats here with some colored stripes, and it goes all the way through. There's, of course, no middle tunnel here, and then we have some more charging possibilities in the lower part. Well, in the seating here, first of all, as for the legroom, I mean, it's not the shortest vehicle, still have some legroom left here as a tall adult, as the seat could be actually going a little bit higher, then it would be better to put my shoes also under the seat, so when it's a little bit higher, it would be better. Headroom with this fixed glass roof, so here, I have some space over my head here still with 1.89 or 6'2"". So, overall, decent offering of space, but not the best package, I would say, and it's also very comfortable here with the high-grade leatherette and soft touch on also these quilting on the rear seats, so really attention to detail also on the head restraints and so on.",,,,[],,,,7.0,439.4,"['the rear doors', 'the nice microfiber insert', 'high-grade leatherette', 'soft touch', 'the top part', 'quality-wise', 'hard pack', 'part', 'these floor mats', 'some colored stripes', 'the way', 'course', 'no middle tunnel', 'charging possibilities', 'Well', 'the seating', 'the legroom', 'vehicle', 'some legroom', 'a tall adult', 'the seat', 'a little bit', 'shoes', 'Headroom', 'this fixed glass roof', 'some space', 'head', 'decent offering', 'space', 'package', 'the high-grade leatherette', 'the rear seats', 'attention', 'the head restraints']"
Y8yTY_7w3KA_t_8,transcript,Y8yTY_7w3KA,,,,"This one you can fold down. Adaptive cup holders, so everything feels really nice and solid. By the way, if you wonder, what about a shade? So, there's no automatic shade available, but you can have these manual shades. You can fold them out, and then you can basically squeeze them in there to have an additional shade on this glass roof if you're constantly living somewhere where it's really hot. That would be good for you, right? After seeing this interior, you might even consider it as compared to the Mercedes EQE. Size-wise, it also more or less fits, and also trunk, Model 3 and the Mercedes EQE, and also here the BYD Seal, they also have this separate trunk opening, so no fastback at all. 400 liters it is, and the width is a meter or 40 inches, the length is a meter or 40 inches, and the height here is about a little bit more than 40 centimeters or 17 inches. And then, let's get out the luggage, and we have more storage here underneath. There we go, and underneath there, there's then, you",,,,"['Mercedes', 'Model 3']",,,,8.0,501.6,"['Adaptive cup holders', 'everything feels', 'the way', 'a shade', 'no automatic shade', 'these manual shades', 'an additional shade', 'this glass roof', 'this interior', 'the Mercedes EQE', 'Size-wise', 'fits', 'trunk', 'Model', 'the BYD Seal', 'this separate trunk opening', 'no fastback', 'liters', 'the width', 'a meter', 'inches', 'the length', 'the height', 'a little bit', 'centimeters', 'the luggage', 'storage', 'underneath']"
Y8yTY_7w3KA_t_9,transcript,Y8yTY_7w3KA,,,,"know, like this emergency kit and so on, and from here, we cannot fold anything, have to go around them to the rear seats, and then it folds here in two-third, one-third split. We start with some city driving here in Thomas' Driving Lounge with a BYD Seal. Sorry about that. Let's get back to the driving. So, what I found very curious here, this sound or this chime the vehicle is doing while being really slow, it is, of course, mandatory by law, but I found it here, I think you can even hear it on camera, extremely loud, and even now when you're like in the basement garage or something. So, I feel they could just be a little bit more silent there, but then here, you know, when you're driving a little bit faster, then, of course, it's gone. So, it's really just for the very, very slow speeds.",,,,['Thomas'],,,,9.0,566.1,"['this emergency kit', 'anything', 'the rear seats', 'one-third split', 'some city driving', 'Thomas', 'Driving Lounge', 'a BYD Seal', 'Sorry', 'the driving', 'this sound', 'the vehicle', 'course', 'law', 'camera', 'the basement garage', 'something', 'a little bit', 'slow speeds']"
